1	1.000	-70.000	
1	2.000	-69.976	
1	3.000	-69.808	
1	4.000	-69.461	
1	5.000	-68.987	
1	6.000	-68.429	
1	7.000	-67.827	
1	8.000	-67.198	
1	9.000	-66.536	
1	10.000	-65.889	
1	11.000	-65.280	
1	12.000	-64.722	
1	13.000	-64.184	
1	14.000	-63.678	
1	15.000	-63.228	
1	16.000	-62.786	
1	17.000	-62.345	
1	18.000	-61.919	
1	19.000	-61.480	
1	20.000	-61.035	
1	21.000	-60.590	
1	22.000	-60.212	
1	23.000	-59.897	
1	24.000	-59.618	
1	25.000	-59.378	
1	26.000	-59.152	
1	27.000	-58.945	
1	28.000	-58.753	
1	29.000	-58.576	
1	30.000	-58.390	
1	31.000	-58.233	
1	32.000	-58.119	
1	33.000	-58.042	
1	34.000	-57.971	
1	35.000	-57.929	
1	36.000	-57.901	
1	37.000	-57.835	
1	38.000	-57.747	
1	39.000	-57.624	
1	40.000	-57.464	
1	41.000	-57.282	
1	42.000	-57.092	
1	43.000	-56.928	
1	44.000	-56.817	
1	45.000	-56.733	
1	46.000	-56.710	
1	47.000	-56.707	
1	48.000	-56.697	
1	49.000	-56.677	
1	50.000	-56.637	
1	51.000	-56.631	
1	52.000	-56.666	
1	53.000	-56.739	
1	54.000	-56.846	
1	55.000	-56.972	
1	56.000	-57.119	
1	57.000	-57.290	
1	58.000	-57.444	
1	59.000	-57.557	
1	60.000	-57.628	
1	61.000	-57.637	
1	62.000	-57.553	
1	63.000	-57.420	
1	64.000	-57.274	
1	65.000	-57.132	
1	66.000	-57.017	
1	67.000	-56.953	
1	68.000	-56.950	
1	69.000	-56.993	
1	70.000	-57.030	
1	71.000	-57.037	
1	72.000	-57.017	
1	73.000	-57.006	
1	74.000	-57.008	
1	75.000	-56.987	
1	76.000	-56.892	
1	77.000	-56.739	
1	78.000	-56.623	
1	79.000	-56.554	
1	80.000	-56.539	
1	81.000	-56.507	
1	82.000	-56.446	
1	83.000	-56.380	
1	84.000	-56.267	
1	85.000	-56.120	
1	86.000	-56.001	
1	87.000	-55.937	
1	88.000	-55.880	
1	89.000	-55.845	
1	90.000	-55.870	
1	91.000	-55.917	
1	92.000	-55.956	
1	93.000	-55.985	
1	94.000	-56.010	
1	95.000	-56.033	
1	96.000	-56.039	
1	97.000	-56.010	
1	98.000	-55.983	
1	99.000	-55.976	
1	100.000	-55.925	
1	101.000	-55.858	
1	102.000	-55.775	
1	103.000	-55.696	
1	104.000	-55.621	
1	105.000	-55.545	
1	106.000	-55.495	
1	107.000	-55.485	
1	108.000	-55.509	
1	109.000	-55.540	
1	110.000	-55.597	
1	111.000	-55.636	
1	112.000	-55.658	
1	113.000	-55.671	
1	114.000	-55.649	
1	115.000	-55.610	
1	116.000	-55.593	
1	117.000	-55.554	
1	118.000	-55.497	
1	119.000	-55.426	
1	120.000	-55.362	
1	121.000	-55.339	
1	122.000	-55.363	
1	123.000	-55.352	
1	124.000	-55.277	
1	125.000	-55.173	
1	126.000	-55.073	
1	127.000	-70.000	
1	128.000	-70.000	
1	129.000	-70.000	
1	130.000	-68.581	
1	131.000	-67.318	
1	132.000	-66.157	
1	133.000	-65.109	
1	134.000	-64.166	
1	135.000	-63.321	
1	136.000	-62.590	
1	137.000	-61.946	
1	138.000	-61.388	
1	139.000	-60.918	
1	140.000	-60.475	
1	141.000	-60.059	
1	142.000	-59.716	
1	143.000	-59.424	
1	144.000	-59.159	
1	145.000	-58.918	
1	146.000	-58.710	
1	147.000	-58.506	
1	148.000	-58.281	
1	149.000	-58.028	
1	150.000	-57.761	
1	151.000	-57.502	
1	152.000	-57.270	
1	153.000	-57.064	
1	154.000	-56.898	
1	155.000	-56.765	
1	156.000	-56.656	
1	157.000	-56.558	
1	158.000	-56.463	
1	159.000	-56.386	
1	160.000	-56.317	
1	161.000	-56.254	
1	162.000	-56.216	
1	163.000	-56.239	
1	164.000	-56.309	
1	165.000	-56.381	
1	166.000	-56.445	
1	167.000	-56.513	
1	168.000	-56.552	
1	169.000	-56.566	
1	170.000	-56.540	
1	171.000	-56.498	
1	172.000	-56.428	
1	173.000	-56.334	
1	174.000	-56.220	
1	175.000	-56.098	
1	176.000	-56.016	
1	177.000	-55.973	
1	178.000	-55.989	
1	179.000	-56.039	
1	180.000	-56.104	
1	181.000	-56.194	
1	182.000	-56.287	
1	183.000	-56.367	
1	184.000	-56.401	
1	185.000	-56.429	
1	186.000	-56.442	
1	187.000	-56.431	
1	188.000	-56.405	
1	189.000	-56.345	
1	190.000	-56.286	
1	191.000	-56.269	
1	192.000	-56.273	
1	193.000	-56.230	
1	194.000	-56.164	
1	195.000	-56.087	
1	196.000	-56.024	
1	197.000	-55.987	
1	198.000	-55.998	
1	199.000	-56.107	
1	200.000	-56.267	
1	201.000	-56.433	
1	202.000	-56.562	
1	203.000	-56.659	
1	204.000	-56.733	
1	205.000	-56.798	
1	206.000	-56.877	
1	207.000	-56.928	
1	208.000	-56.949	
1	209.000	-56.956	
1	210.000	-56.952	
1	211.000	-56.942	
1	212.000	-56.943	
1	213.000	-56.927	
1	214.000	-56.887	
1	215.000	-56.830	
1	216.000	-56.787	
1	217.000	-56.774	
1	218.000	-56.806	
1	219.000	-56.870	
1	220.000	-56.955	
1	221.000	-57.059	
1	222.000	-57.145	
1	223.000	-57.228	
1	224.000	-57.328	
1	225.000	-57.415	
1	226.000	-57.507	
1	227.000	-57.590	
1	228.000	-57.666	
1	229.000	-57.749	
1	230.000	-57.834	
1	231.000	-57.900	
1	232.000	-57.943	
1	233.000	-57.950	
1	234.000	-57.948	
1	235.000	-57.932	
1	236.000	-57.915	
1	237.000	-57.947	
1	238.000	-58.018	
1	239.000	-58.128	
1	240.000	-58.243	
1	241.000	-58.334	
1	242.000	-58.387	
1	243.000	-58.428	
1	244.000	-58.464	
1	245.000	-58.483	
1	246.000	-58.483	
1	247.000	-58.464	
1	248.000	-58.458	
1	249.000	-58.496	
1	250.000	-58.580	
1	251.000	-58.663	
1	252.000	-58.775	
1	253.000	-58.912	
1	254.000	-59.060	
1	255.000	-59.203	
1	256.000	-59.311	
1	257.000	-59.344	
1	258.000	-59.309	
1	259.000	-59.255	
1	260.000	-59.198	
1	261.000	-59.137	
1	262.000	-59.102	
1	263.000	-59.108	
1	264.000	-59.144	
1	265.000	-59.170	
1	266.000	-59.202	
1	267.000	-59.232	
1	268.000	-59.261	
1	269.000	-59.308	
1	270.000	-59.361	
1	271.000	-59.412	
1	272.000	-59.459	
1	273.000	-59.518	
1	274.000	-59.593	
1	275.000	-59.684	
1	276.000	-59.810	
1	277.000	-59.953	
1	278.000	-60.064	
1	279.000	-60.145	
1	280.000	-60.191	
1	281.000	-60.240	
1	282.000	-60.334	
1	283.000	-60.429	
1	284.000	-60.497	
1	285.000	-60.555	
1	286.000	-60.624	
1	287.000	-60.687	
1	288.000	-60.706	
1	289.000	-60.669	
1	290.000	-60.603	
1	291.000	-60.543	
1	292.000	-60.461	
1	293.000	-60.362	
1	294.000	-60.283	
1	295.000	-60.267	
1	296.000	-60.304	
1	297.000	-60.343	
1	298.000	-60.420	
1	299.000	-60.545	
1	300.000	-60.660	
1	301.000	-60.768	
1	302.000	-60.851	
1	303.000	-60.935	
1	304.000	-61.009	
1	305.000	-61.083	
1	306.000	-61.163	
1	307.000	-61.233	
1	308.000	-61.276	
1	309.000	-61.282	
1	310.000	-61.271	
1	311.000	-61.260	
1	312.000	-61.244	
1	313.000	-61.235	
1	314.000	-61.226	
1	315.000	-61.232	
1	316.000	-61.240	
1	317.000	-61.263	
1	318.000	-61.346	
1	319.000	-61.479	
1	320.000	-61.611	
1	321.000	-61.701	
1	322.000	-61.764	
1	323.000	-61.815	
1	324.000	-61.881	
1	325.000	-61.956	
1	326.000	-62.013	
1	327.000	-62.075	
1	328.000	-62.134	
1	329.000	-62.190	
1	330.000	-62.242	
1	331.000	-62.274	
1	332.000	-62.289	
1	333.000	-62.301	
1	334.000	-62.337	
1	335.000	-62.404	
1	336.000	-62.471	
1	337.000	-62.537	
1	338.000	-62.595	
1	339.000	-62.613	
1	340.000	-62.592	
1	341.000	-62.521	
1	342.000	-62.408	
1	343.000	-62.272	
1	344.000	-62.153	
1	345.000	-62.063	
1	346.000	-62.028	
1	347.000	-62.072	
1	348.000	-62.191	
1	349.000	-62.344	
1	350.000	-62.481	
1	351.000	-62.596	
1	352.000	-62.704	
1	353.000	-62.785	
1	354.000	-62.822	
1	355.000	-62.882	
1	356.000	-62.935	
1	357.000	-62.950	
1	358.000	-62.928	
1	359.000	-62.865	
1	360.000	-62.786	
1	361.000	-62.754	
1	362.000	-62.772	
1	363.000	-62.827	
1	364.000	-62.873	
1	365.000	-62.915	
1	366.000	-62.951	
1	367.000	-62.966	
1	368.000	-62.995	
1	369.000	-63.075	
1	370.000	-63.211	
1	371.000	-63.330	
1	372.000	-63.420	
1	373.000	-63.460	
1	374.000	-63.449	
1	375.000	-63.432	
1	376.000	-63.402	
1	377.000	-63.367	
1	378.000	-63.309	
1	379.000	-63.203	
1	380.000	-63.085	
1	381.000	-62.992	
1	382.000	-62.930	
1	383.000	-62.908	
1	384.000	-62.920	
1	385.000	-62.929	
1	386.000	-62.915	
1	387.000	-62.894	
1	388.000	-62.916	
1	389.000	-62.964	
1	390.000	-63.000	
1	391.000	-63.023	
1	392.000	-63.044	
1	393.000	-63.074	
1	394.000	-63.113	
1	395.000	-63.160	
1	396.000	-63.216	
1	397.000	-63.279	
1	398.000	-63.351	
1	399.000	-63.433	
1	400.000	-63.501	
1	401.000	-63.499	
1	402.000	-63.438	
1	403.000	-63.404	
1	404.000	-63.389	
1	405.000	-63.395	
1	406.000	-63.397	
1	407.000	-63.395	
1	408.000	-63.361	
1	409.000	-63.311	
1	410.000	-63.256	
1	411.000	-63.210	
1	412.000	-63.185	
1	413.000	-63.213	
1	414.000	-63.282	
1	415.000	-63.380	
1	416.000	-63.459	
1	417.000	-63.545	
1	418.000	-63.678	
1	419.000	-63.801	
1	420.000	-63.907	
1	421.000	-63.971	
1	422.000	-63.950	
1	423.000	-63.894	
1	424.000	-63.833	
1	425.000	-63.794	
1	426.000	-63.723	
1	427.000	-63.599	
1	428.000	-63.434	
1	429.000	-63.220	
1	430.000	-63.019	
1	431.000	-62.863	
1	432.000	-62.734	
1	433.000	-62.668	
1	434.000	-62.671	
1	435.000	-62.691	
1	436.000	-62.691	
1	437.000	-62.688	
1	438.000	-62.701	
1	439.000	-62.738	
1	440.000	-62.785	
1	441.000	-62.852	
1	442.000	-62.901	
1	443.000	-62.890	
1	444.000	-62.831	
1	445.000	-62.795	
1	446.000	-62.799	
1	447.000	-62.816	
1	448.000	-62.797	
1	449.000	-62.755	
1	450.000	-62.685	
1	451.000	-62.600	
1	452.000	-62.524	
1	453.000	-62.435	
1	454.000	-62.341	
1	455.000	-62.250	
1	456.000	-62.175	
1	457.000	-62.081	
1	458.000	-61.948	
1	459.000	-61.831	
1	460.000	-61.727	
1	461.000	-61.627	
1	462.000	-61.562	
1	463.000	-61.471	
1	464.000	-61.349	
1	465.000	-61.239	
1	466.000	-61.142	
1	467.000	-61.047	
1	468.000	-60.962	
1	469.000	-60.867	
1	470.000	-60.781	
1	471.000	-60.740	
1	472.000	-60.714	
1	473.000	-60.712	
1	474.000	-60.715	
1	475.000	-60.760	
1	476.000	-60.786	
1	477.000	-60.763	
1	478.000	-60.723	
1	479.000	-60.654	
1	480.000	-60.581	
1	481.000	-60.510	
1	482.000	-60.457	
1	483.000	-60.399	
1	484.000	-60.334	
1	485.000	-60.217	
1	486.000	-60.090	
1	487.000	-59.958	
1	488.000	-59.836	
1	489.000	-59.735	
1	490.000	-59.675	
1	491.000	-59.643	
1	492.000	-59.579	
1	493.000	-59.472	
1	494.000	-59.363	
1	495.000	-59.298	
1	496.000	-59.263	
1	497.000	-59.272	
1	498.000	-59.318	
1	499.000	-59.381	
1	500.000	-59.438	
1	501.000	-59.460	
1	502.000	-59.488	
1	503.000	-59.502	
1	504.000	-59.475	
1	505.000	-59.404	
1	506.000	-59.370	
1	507.000	-59.365	
1	508.000	-59.304	
1	509.000	-59.185	
1	510.000	-59.126	
1	511.000	-59.093	
1	512.000	-59.030	
1	513.000	-58.952	
1	514.000	-58.886	
1	515.000	-58.796	
1	516.000	-58.675	
1	517.000	-58.531	
1	518.000	-58.412	
1	519.000	-58.309	
1	520.000	-58.233	
1	521.000	-58.204	
1	522.000	-58.214	
1	523.000	-58.252	
1	524.000	-58.299	
1	525.000	-58.319	
1	526.000	-58.315	
1	527.000	-58.313	
1	528.000	-58.354	
1	529.000	-58.431	
1	530.000	-58.473	
1	531.000	-58.477	
1	532.000	-58.448	
1	533.000	-58.393	
1	534.000	-58.300	
1	535.000	-58.215	
1	536.000	-58.179	
1	537.000	-58.166	
1	538.000	-58.170	
1	539.000	-58.158	
1	540.000	-58.134	
1	541.000	-58.087	
1	542.000	-58.026	
1	543.000	-57.945	
1	544.000	-57.845	
1	545.000	-57.717	
1	546.000	-57.599	
1	547.000	-57.528	
1	548.000	-57.500	
1	549.000	-57.497	
1	550.000	-57.503	
1	551.000	-57.515	
1	552.000	-57.509	
1	553.000	-57.494	
1	554.000	-57.463	
1	555.000	-57.418	
1	556.000	-57.381	
1	557.000	-57.326	
1	558.000	-57.219	
1	559.000	-57.088	
1	560.000	-56.996	
1	561.000	-56.926	
1	562.000	-56.860	
1	563.000	-56.783	
1	564.000	-56.714	
1	565.000	-56.675	
1	566.000	-56.644	
1	567.000	-56.626	
1	568.000	-56.622	
1	569.000	-56.606	
1	570.000	-56.582	
1	571.000	-56.566	
1	572.000	-56.556	
1	573.000	-56.528	
1	574.000	-56.469	
1	575.000	-56.396	
1	576.000	-56.299	
1	577.000	-56.190	
1	578.000	-56.087	
1	579.000	-55.969	
1	580.000	-55.849	
1	581.000	-55.706	
1	582.000	-55.575	
1	583.000	-55.466	
1	584.000	-55.378	
1	585.000	-55.324	
1	586.000	-55.300	
1	587.000	-55.269	
1	588.000	-55.251	
1	589.000	-55.272	
1	590.000	-55.268	
1	591.000	-55.215	
1	592.000	-55.164	
1	593.000	-55.133	
1	594.000	-55.097	
1	595.000	-55.081	
1	596.000	-55.088	
1	597.000	-55.077	
1	598.000	-55.019	
1	599.000	-70.000	
1	600.000	-70.000	
1	601.000	-68.979	
1	602.000	-67.668	
1	603.000	-66.525	
1	604.000	-65.502	
1	605.000	-64.554	
1	606.000	-63.683	
1	607.000	-62.881	
1	608.000	-62.159	
1	609.000	-61.509	
1	610.000	-60.890	
1	611.000	-60.333	
1	612.000	-59.821	
1	613.000	-59.348	
1	614.000	-58.925	
1	615.000	-58.573	
1	616.000	-58.290	
1	617.000	-58.047	
1	618.000	-57.818	
1	619.000	-57.632	
1	620.000	-57.504	
1	621.000	-57.408	
1	622.000	-57.318	
