1	1.000	-68.569	
1	2.000	-67.274	
1	3.000	-66.102	
1	4.000	-65.042	
1	5.000	-64.082	
1	6.000	-63.214	
1	7.000	-62.429	
1	8.000	-61.718	
1	9.000	-61.075	
1	10.000	-60.493	
1	11.000	-59.966	
1	12.000	-59.490	
1	13.000	-59.059	
1	14.000	-58.669	
1	15.000	-58.316	
1	16.000	-57.997	
1	17.000	-57.708	
1	18.000	-57.446	
1	19.000	-57.210	
1	20.000	-56.995	
1	21.000	-56.802	
1	22.000	-56.626	
1	23.000	-56.468	
1	24.000	-56.324	
1	25.000	-56.195	
1	26.000	-56.077	
1	27.000	-55.971	
1	28.000	-55.875	
1	29.000	-55.788	
1	30.000	-55.709	
1	31.000	-55.638	
1	32.000	-55.573	
1	33.000	-55.515	
1	34.000	-55.462	
1	35.000	-55.414	
1	36.000	-55.371	
1	37.000	-55.332	
1	38.000	-55.296	
1	39.000	-55.264	
1	40.000	-55.235	
1	41.000	-55.209	
1	42.000	-55.186	
1	43.000	-55.164	
1	44.000	-55.145	
1	45.000	-55.127	
1	46.000	-55.111	
1	47.000	-55.097	
1	48.000	-55.084	
1	49.000	-55.072	
1	50.000	-55.061	
1	51.000	-55.052	
1	52.000	-55.043	
1	53.000	-55.035	
1	54.000	-55.028	
1	55.000	-55.021	
1	56.000	-55.016	
1	57.000	-55.010	
1	58.000	-55.006	
1	59.000	-55.001	
1	60.000	-70.000	
1	61.000	-70.000	
1	62.000	-68.983	
1	63.000	-67.649	
1	64.000	-66.441	
1	65.000	-65.349	
1	66.000	-64.360	
1	67.000	-63.466	
1	68.000	-62.656	
1	69.000	-61.924	
1	70.000	-61.261	
1	71.000	-60.661	
1	72.000	-60.119	
1	73.000	-59.628	
1	74.000	-59.184	
1	75.000	-58.782	
1	76.000	-58.418	
1	77.000	-58.089	
1	78.000	-57.791	
1	79.000	-57.522	
1	80.000	-57.278	
1	81.000	-57.057	
1	82.000	-56.858	
1	83.000	-56.677	
1	84.000	-56.514	
1	85.000	-56.366	
1	86.000	-56.232	
1	87.000	-56.111	
1	88.000	-56.002	
1	89.000	-55.902	
1	90.000	-55.813	
1	91.000	-55.732	
1	92.000	-55.658	
1	93.000	-55.592	
1	94.000	-55.532	
1	95.000	-55.477	
1	96.000	-55.428	
1	97.000	-55.383	
1	98.000	-55.343	
1	99.000	-55.307	
1	100.000	-55.274	
1	101.000	-55.244	
1	102.000	-55.217	
1	103.000	-55.192	
1	104.000	-55.170	
1	105.000	-55.150	
1	106.000	-55.132	
1	107.000	-55.116	
1	108.000	-55.101	
1	109.000	-55.088	
1	110.000	-55.075	
1	111.000	-55.064	
1	112.000	-55.054	
1	113.000	-55.045	
1	114.000	-55.037	
1	115.000	-55.030	
1	116.000	-55.023	
1	117.000	-55.017	
1	118.000	-55.012	
1	119.000	-55.007	
1	120.000	-55.002	
1	121.000	-70.000	
1	122.000	-70.000	
1	123.000	-69.410	
1	124.000	-68.035	
1	125.000	-66.791	
1	126.000	-65.665	
1	127.000	-64.646	
1	128.000	-63.725	
1	129.000	-62.890	
1	130.000	-62.136	
1	131.000	-61.453	
1	132.000	-60.835	
1	133.000	-60.276	
1	134.000	-59.770	
1	135.000	-59.312	
1	136.000	-58.898	
1	137.000	-58.523	
1	138.000	-58.184	
1	139.000	-57.877	
1	140.000	-57.600	
1	141.000	-57.349	
1	142.000	-57.121	
1	143.000	-56.916	
1	144.000	-56.730	
1	145.000	-56.561	
1	146.000	-56.409	
1	147.000	-56.271	
1	148.000	-56.146	
1	149.000	-56.033	
1	150.000	-55.931	
1	151.000	-55.839	
1	152.000	-55.755	
1	153.000	-55.679	
1	154.000	-55.611	
1	155.000	-55.549	
1	156.000	-55.493	
1	157.000	-55.442	
1	158.000	-55.396	
1	159.000	-55.355	
1	160.000	-55.317	
1	161.000	-55.283	
1	162.000	-55.253	
1	163.000	-55.225	
1	164.000	-55.199	
1	165.000	-55.177	
1	166.000	-55.156	
1	167.000	-55.137	
1	168.000	-55.121	
1	169.000	-55.105	
1	170.000	-55.091	
1	171.000	-55.079	
1	172.000	-55.068	
1	173.000	-55.057	
1	174.000	-55.048	
1	175.000	-55.040	
1	176.000	-55.032	
1	177.000	-55.025	
1	178.000	-55.019	
1	179.000	-55.013	
1	180.000	-55.008	
1	181.000	-55.004	
1	182.000	-70.000	
1	183.000	-70.000	
1	184.000	-69.850	
1	185.000	-68.433	
1	186.000	-67.151	
1	187.000	-65.991	
1	188.000	-64.941	
1	189.000	-63.991	
1	190.000	-63.132	
1	191.000	-62.354	
1	192.000	-61.651	
1	193.000	-61.014	
1	194.000	-60.438	
1	195.000	-59.917	
1	196.000	-59.445	
1	197.000	-59.018	
1	198.000	-58.632	
1	199.000	-58.282	
1	200.000	-57.966	
1	201.000	-57.680	
1	202.000	-57.421	
1	203.000	-57.187	
1	204.000	-56.975	
1	205.000	-56.783	
1	206.000	-56.610	
1	207.000	-56.453	
1	208.000	-56.311	
1	209.000	-56.182	
1	210.000	-56.066	
1	211.000	-55.961	
1	212.000	-55.865	
1	213.000	-55.779	
1	214.000	-55.701	
1	215.000	-55.631	
1	216.000	-55.567	
1	217.000	-55.509	
1	218.000	-55.457	
1	219.000	-55.410	
1	220.000	-55.367	
1	221.000	-55.328	
1	222.000	-55.293	
1	223.000	-55.261	
1	224.000	-55.233	
1	225.000	-55.207	
1	226.000	-55.183	
1	227.000	-55.162	
1	228.000	-55.143	
1	229.000	-55.125	
1	230.000	-55.110	
